sectors,sector_budgets,sector_num_projects,name_project,type_project,budget_project,startday_project,enddate_project,area_project,region_project,status_project
 صناعي,1091256760152,109,مصنع سدير فارما – Sudair Pharmaceutical Plant                  ,صناعي,1000000000.0,20-02-2016,21-08-2018,"77,000 مترمربع","منطقة الرياض, مدينة سدير للصناعة والأعمال",مكتمل
 صناعي,1091256760152,109,مصنع العوجان كوكا كولا للمرطبات – Aujan Coca Cola Factory                  ,صناعي,375000000.0,08-11-2017,22-05-2019,187،000 مترمربع,"منطقة الرياض, مدينة سدير للصناعة والأعمال",متأخر
 صناعي,1091256760152,109,مركز صيانة المحركات النفاثة بجدة  – SAEI Jet Propulsion Center Jed...                  ,"تجاري, صناعي",470000000.0,01-01-2013,31-05-2016,57.750 مترمربع,"منطقة مكة المكرمة, جدة",متأخر
 صناعي,1091256760152,109,مصنع اسمنت اليمامة الجديد – New Yamama Cement Factory                  ,"تجاري, صناعي",4200000000.0,01-03-2015,30-06-2018,12.000.000 مترمربع,"منطقة الرياض, الرياض",متأخر
 صناعي,1091256760152,109,مبنى مركز التحكم الوطني للطاقة – National control center building...                  ,"حكومي, صناعي",150000000.0,01-11-2013,31-01-2017,10.500 مترمربع,"منطقة الرياض, الرياض",متأخر
 صناعي,1091256760152,109,ارامكس – Aramex                  ,صناعي,153000000.0,01-01-2015,,"96,669","منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",تحت الإنشاء
 صناعي,1091256760152,109,همة لوجيستكس – Himmah Logistics                  ,صناعي,,13-05-2016,31-12-2018,"113,000 متر مربع","منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",متأخر
 صناعي,1091256760152,109,مردم نفايات مصفاة ارامكو – Aramco Refinery Landfill                  ,صناعي,,01-03-2015,,"184,600","منطقة جازان, مدينة جازان للصناعات الاساسية والتحويلية",تحت الإنشاء
 صناعي,1091256760152,109,مستودع دمسكو وصيدليات الدواء                  ,صناعي,260000000.0,,,"45,000","منطقة مكة المكرمة, جدة",معلن عنه
 صناعي,1091256760152,109,مستودع دمسكو و صيدليات الدواء – DMSCO Warehouse                  ,صناعي,190000000.0,01-01-2016,31-03-2018,"35,000","منطقة الرياض, مدينة سدير للصناعة والأعمال",متأخر
 صناعي,1091256760152,109,مستودع فلو – Flow Warehouse                  ,صناعي,100000000.0,21-10-2015,16-10-2017,,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",مكتمل
 صناعي,1091256760152,109,وحدات التخزين والمصانع الجاهزة – Warehouse Park                  ,صناعي,26600000.0,25-12-2015,30-09-2016,"30,433","منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",مكتمل
 صناعي,1091256760152,109,مجمع صناعي لإنتاج رماد الصودا وكلوريد الكالسيوم                  ,صناعي,2200000000.0,01-01-2017,30-06-2019,مليون متر مربع,"ينبع, منطقة المدينة المنورة",معلن عنه
 صناعي,1091256760152,109,مركز التوزيع الوطني لتويوتا                  ,صناعي,1200000000.0,18-12-2013,,"1,500,000","منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",معلن عنه
 صناعي,1091256760152,109,مجمع معادن للفوسفات                  ,"البنية التحتية, صناعي",28000000000.0,05-08-2013,31-12-2016,,"وعد الشمال, منطقة الحدود الشمالية",متأخر
 صناعي,1091256760152,109,محطة رابغ البخارية – 2                  ,"البنية التحتية, صناعي",12753000000.0,28-09-2010,28-12-2014,,"منطقة مكة المكرمة, رابغ",مكتمل
 صناعي,1091256760152,109,مركز معارض الرياض الدولي                  ,"تجاري, ترفيهي/سياحي, تعليمي, حكومي, ديني/خيري, صناعي",,,31-12-2008,"189,000 م2","منطقة الرياض, الرياض",مكتمل
 صناعي,1091256760152,109,الفاضلي – Fadhili                  ,"البنية التحتية, صناعي",17625000000.0,19-11-2015,30-11-2019,,"المنطقة الشرقية, الجبيل الصناعية",تحت الإنشاء
 صناعي,1091256760152,109,محطات التحويل وخطوط النقل الهوائية لنظام نقل مياه ينبع...                  ,"البنية التحتية, صناعي",855379521.0,28-11-2012,13-06-2016,,منطقة المدينة المنورة,متأخر
 صناعي,1091256760152,109,محطة ينبع لتحلية المياه – المرحلة 3                  ,"البنية التحتية, صناعي",3817065000.0,21-12-2012,31-12-2016,,"ينبع, منطقة المدينة المنورة",متأخر
 صناعي,1091256760152,109,محطة ينبع للكهرباء – المرحلة 3                  ,"البنية التحتية, صناعي",11231250000.0,21-12-2012,01-12-2016,,"ينبع, منطقة المدينة المنورة",متأخر
 صناعي,1091256760152,109,مشروع واسط لمعالجة الغاز الطبيعي                  ,"البنية التحتية, صناعي",18400000000.0,25-01-2011,10-11-2015,,"المنطقة الشرقية, الجبيل الصناعية",مكتمل
 صناعي,1091256760152,109,نظام شبكة الغاز الرئيسية Master Gas System                  ,"البنية التحتية, صناعي",11812500000.0,22-10-2014,31-12-2018,,"منطقة المدينة المنورة, منطقة الرياض, المنطقة الشرقية",متأخر
 صناعي,1091256760152,109,محطة الشقيق البخارية – Shuqaiq Steam Power Plant                  ,"البنية التحتية, صناعي",12230869650.0,04-08-2013,04-08-2018,"3,133,000 متر مربع","منطقة جازان, الشقيق",مكتمل
 صناعي,1091256760152,109,أنظمة نقل المياه ينبع المدينة المنورة – المرحلة 3                  ,"البنية التحتية, صناعي",2295189901.0,03-12-2011,,,منطقة المدينة المنورة,تحت الإنشاء
 صناعي,1091256760152,109,محطة راس الخير                  ,"البنية التحتية, صناعي",15670000000.0,08-11-2010,31-01-2015,,"المنطقة الشرقية, رأس الخير",مكتمل
 صناعي,1091256760152,109,محطة توليد جنوب جدة البخارية – Jeddah South Thermal Power Plant                  ,"البنية التحتية, صناعي",11958206580.0,15-10-2012,31-07-2016,,"منطقة مكة المكرمة, جدة",مكتمل
 صناعي,1091256760152,109,محطة توليد الطاقة الكهربائية المركبة المتكاملة في وعد...                  ,"البنية التحتية, حكومي, صناعي",4666000000.0,01-02-2016,01-02-2019,,"وعد الشمال, منطقة الحدود الشمالية",متأخر
 صناعي,1091256760152,109,محطة توليد الكهرباء الثانية عشر بالرياض                  ,"البنية التحتية, حكومي, صناعي",5900000000.0,12-03-2012,12-03-2015,,"منطقة الرياض, الرياض",مكتمل
 صناعي,1091256760152,109,محطة توليد الكهرباء الثالثة عشر بالرياض                  ,"البنية التحتية, حكومي, صناعي",10000000000.0,01-06-2015,01-06-2018,,"منطقة الرياض, الرياض",متأخر
 صناعي,1091256760152,109,مصنع الريف للسكر – AlReef Sugar Refinery                  ,صناعي,1200000000.0,21-05-2016,31-12-2017,"150,000 متر مربع","منطقة جازان, مدينة جازان للصناعات الاساسية والتحويلية",متأخر
 صناعي,1091256760152,109,محطة توليد ضبا الخضراء – The Green Duba Generating Station                  ,"البنية التحتية, حكومي, صناعي",2500000000.0,01-03-2016,01-08-2018,,"منطقة تبوك, ضبا",متأخر
 صناعي,1091256760152,109,محطة التوليد الرابعة عشر بالرياض                  ,"البنية التحتية, حكومي, صناعي",5633000000.0,01-06-2015,01-06-2018,,"منطقة الرياض, الرياض",متأخر
 صناعي,1091256760152,109,مجمع الملك سلمان العالمي للصناعات والخدمات البحرية في...                  ,"تجاري, صناعي",22500000000.0,01-10-2017,01-03-2021,4.3 كيلومتر مربع,"المنطقة الشرقية, رأس الخير",تحت الإنشاء
 صناعي,1091256760152,109,مدينة الملك عبدالله للطاقة الذرية والمتجددة                  ,"علمي, صناعي",,,,,"منطقة الرياض, الرياض",معلن عنه
 صناعي,1091256760152,109,الوادي الصناعي – The Industrial Valley                  ,صناعي,,01-01-2010,31-12-2025,"26,300,000","منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",تحت الإنشاء
 صناعي,1091256760152,109,مدينة الملك عبد الله الاقتصادية – KAEC                  ,"فندقي, البنية التحتية, تجاري, ترفيهي/سياحي, تعليمي, حكومي, ديني/خيري, رياضي, سكني, علمي, صناعي, صحي",375000000000.0,01-01-2005,31-12-2030,173 كم ²,"منطقة مكة المكرمة, مدينة الملك عبدالله الاقتصادية",تحت الإنشاء
 صناعي,1091256760152,109,المدينة الجامعية لجامعة الملك سعود بن عبدالعزيز للعلو�...                  ,"تعليمي, حكومي, علمي, صناعي",,13-05-2008,27-10-2014,,"المنطقة الشرقية, الأحساء",مكتمل
 صناعي,1091256760152,109,مصنع أجا للصناعات الدوائية- حائل                  ,"صناعي, صحي",250000000.0,08-06-2013,,120 ألف متر مربع,"منطقة حائل, حائل",مكتمل
 صناعي,1091256760152,109,استكمال تطوير المدينة الصناعية بالمدينة المنورة                  ,"البنية التحتية, صناعي",85000000.0,30-07-2012,,,"منطقة المدينة المنورة, المدينة المنورة",تحت الإنشاء
 صناعي,1091256760152,109,مدينة سدير للصناعة والأعمال – Sudair City for Industry and Businesses...                  ,"فندقي, البنية التحتية, تجاري, تعليمي, سكني, صناعي",,01-04-2009,,258.000.000 متر مربع,"منطقة الرياض, مدينة سدير للصناعة والأعمال",تحت الإنشاء
 صناعي,1091256760152,109,مصنع أصباغ همبل                  ,"تجاري, صناعي",49870000.0,,18-02-2014,15000,"منطقة مكة المكرمة, جدة",مكتمل
